drug_names,drug_smiles
Fursultiamine,CC1=NC=C(C(=N1)N)CN(C=O)C(=C(CCO)SSCC2CCCO2)C
Ligandrol,C1CC(N(C1)C2=CC(=C(C=C2)C#N)C(F)(F)F)C(C(F)(F)F)O
Trifluoperazine,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
MSX-122,C1=CN=C(N=C1)NCC2=CC=C(C=C2)CNC3=NC=CC=N3
Zucapsaicin,CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
Talniflumate,C1=CC=C2C(=C1)C(OC2=O)OC(=O)C3=C(N=CC=C3)NC4=CC=CC(=C4)C(F)(F)F
Apronal,CC(C)C(CC=C)C(=O)NC(=O)N
Permethrin,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
Pinaverium bromide,CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C.[Br-]
Mitapivat,C1CC1CN2CCN(CC2)C(=O)C3=CC=C(C=C3)NS(=O)(=O)C4=CC=CC5=C4N=CC=C5
Embelin,CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O
ABX-1431,C1CCN(C1)C2=C(C=CC(=C2)C(F)(F)F)CN3CCN(CC3)C(=O)OC(C(F)(F)F)C(F)(F)F
(-)-Fenchone,CC1(C2CCC(C2)(C1=O)C)C
Danirixin,CC1=C(C=CC=C1F)NC(=O)NC2=C(C(=C(C=C2)Cl)S(=O)(=O)C3CCCNC3)O
Clemizole,C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl
Halazone,C1=CC(=CC=C1C(=O)O)S(=O)(=O)N(Cl)Cl
Delavirdine,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C
Amezinium,COC1=[N+](N=CC(=C1)N)C2=CC=CC=C2
Eicosapentaenoic Acid,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O
clobetasone butyrate,CCCC(=O)OC1(C(CC2C1(CC(=O)C3(C2CCC4=CC(=O)C=CC43C)F)C)C)C(=O)CCl
INCB054329,CC1=C(C(=NO1)C)C2=C3C4=C(C=C2)NC(=O)N4C(CO3)C5=CC=CC=N5
JNJ-38877618,C1=CC2=C(C=CC(=C2)C(C3=NN=C4N3N=C(C=C4)C5=CC=NC=C5)(F)F)N=C1
Lasmiditan succinate,CN1CCC(CC1)C(=O)C2=NC(=CC=C2)NC(=O)C3=C(C=C(C=C3F)F)F.CN1CCC(CC1)C(=O)C2=NC(=CC=C2)NC(=O)C3=C(C=C(C=C3F)F)F.C(CC(=O)O)C(=O)O
Avatrombopag,C1CCC(CC1)N2CCN(CC2)C3=C(N=C(S3)NC(=O)C4=CC(=C(N=C4)N5CCC(CC5)C(=O)O)Cl)C6=CC(=CS6)Cl
Nimorazole,C1COCCN1CCN2C=NC=C2[N+](=O)[O-]
Riboflavin Tetrabutyrate,CCCC(=O)OCC(C(C(CN1C2=C(C=C(C(=C2)C)C)N=C3C1=NC(=O)NC3=O)OC(=O)CCC)OC(=O)CCC)OC(=O)CCC
Bicyclol,COC1=C2C(=C(C(=C1)CO)C3=C4C(=C(C=C3C(=O)OC)OC)OCO4)OCO2
Tafamidis,C1=CC2=C(C=C1C(=O)O)OC(=N2)C3=CC(=CC(=C3)Cl)Cl
Octodrine,CC(C)CCCC(C)N
Methylprednisolone hemisuccinate,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)O)O
Tinostamustine,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCCCCC(=O)NO
Bentamapimod,C1COCCN1CC2=CC=C(C=C2)COC3=NC=CC(=N3)C(C#N)C4=NC5=CC=CC=C5S4
Vadadustat,C1=CC(=CC(=C1)Cl)C2=CC(=C(N=C2)C(=O)NCC(=O)O)O
Temsavir,CC1=NN(C=N1)C2=NC=C(C3=C2NC=C3C(=O)C(=O)N4CCN(CC4)C(=O)C5=CC=CC=C5)OC
Azeliragon,CCCCC1=NC(=CN1C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl)C4=CC=C(C=C4)OCCCN(CC)CC
Chlorphenesin,C1=CC(=CC=C1OCC(CO)O)Cl
Docosahexaenoic Acid,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O
Fosfluconazole,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)OP(=O)(O)O
Fipexide hydrochloride,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl.Cl
Hydrocortisone butyrate,CCCC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)CO
Zanubrutinib,C=CC(=O)N1CCC(CC1)C2CCNC3=C(C(=NN23)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=O)N
Omadacycline tosylate,CC1=CC=C(C=C1)S(=O)(=O)O.CC(C)(C)CNCC1=CC(=C2CC3CC4C(C(=O)C(=C(C4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C
Fosamprenavir calcium salt,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)OP(=O)([O-])[O-])S(=O)(=O)C3=CC=C(C=C3)N.[Ca+2]
Brequinar,CC1=C(C2=C(C=CC(=C2)F)N=C1C3=CC=C(C=C3)C4=CC=CC=C4F)C(=O)O
Diroximel Fumarete,COC(=O)C=CC(=O)OCCN1C(=O)CCC1=O
Chromium picolinate,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Cr+3]
Clebopride,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3=CC=CC=C3)Cl)N
Trandolapril,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCCC3CC2C(=O)O
Fosphenytoin,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)(O)O)C3=CC=CC=C3
(±)-Equol,C1C(COC2=C1C=CC(=C2)O)C3=CC=C(C=C3)O
FDL169,CCOC1=CC2=C(C=C1)C(=NN(C2=O)CC(=O)N(C)C3=CC4=C(C=C3)N=C(O4)C)C5=CC(=CC=C5)F
Letermovir,COC1=C(C=C(C=C1)C(F)(F)F)N2C(C3=C(C(=CC=C3)F)N=C2N4CCN(CC4)C5=CC(=CC=C5)OC)CC(=O)O
Ozenoxacin,CC1=CC(=CN=C1NC)C2=C(C3=C(C=C2)C(=O)C(=CN3C4CC4)C(=O)O)C
E7820,CC1=C2C(=CNC2=C(C=C1)NS(=O)(=O)C3=CC=CC(=C3)C#N)C#N
Belotecan hydrochloride,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC=CC=C5N=C4C3=C2)CCNC(C)C)O.Cl
TAS-116,CCC1=C(C=CC(=C1)C(=O)N)N2C3=NC=CC(=C3C(=N2)C(C)C)N4C=C(N=C4)C5=CN(N=C5)C
Ziritaxestat,CCC1=C(N2C=C(C=C(C2=N1)C)N3CCN(CC3)CC(=O)N4CC(C4)O)N(C)C5=NC(=C(S5)C#N)C6=CC=C(C=C6)F
Tirapazamine,C1=CC=C2C(=C1)[N+](=C(N=[N+]2[O-])N)[O-]
Sparsentan,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC(=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC5=NOC(=C5C)C)COCC
Alibendol,COC1=CC(=CC(=C1O)C(=O)NCCO)CC=C
Congo Red,C1=CC=C2C(=C1)C(=CC(=C2N)N=NC3=CC=C(C=C3)C4=CC=C(C=C4)N=NC5=C(C6=CC=CC=C6C(=C5)S(=O)(=O)[O-])N)S(=O)(=O)[O-].[Na+].[Na+]
TD-139,C1=CC(=CC(=C1)F)C2=CN(N=N2)C3C(C(OC(C3O)SC4C(C(C(C(O4)CO)O)N5C=C(N=N5)C6=CC(=CC=C6)F)O)CO)O
o-Phenanthroline,C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1
ABX464,C1=CC2=C(C(=C1)Cl)N=C(C=C2)NC3=CC=C(C=C3)OC(F)(F)F
AZD-5069,CC(C(CO)O)OC1=NC(=NC(=C1)NS(=O)(=O)N2CCC2)SCC3=C(C(=CC=C3)F)F
Talabostat,B(C1CCCN1C(=O)C(C(C)C)N)(O)O
FF-10101,CCCNC1=NC(=NC=C1C#CCCCNC(=O)C(C)N(C)C(=O)C=CCN(C)C)NC2=CC=C(C=C2)C#N
Isopropyl myristate,CCCCCCCCCCCCCC(=O)OC(C)C
Ebselen,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2
Adiphenine HCl,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2.Cl
Acid Red 27,C1=CC=C2C(=C1)C(=CC=C2S(=O)(=O)[O-])N=NC3=C4C=CC(=CC4=CC(=C3O)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+]
Sulfatinib,CC1=CC2=C(N1)C=CC(=C2)OC3=NC(=NC=C3)NC4=CC=CC(=C4)CS(=O)(=O)NCCN(C)C
X-82,[Ta]
BMS-813160,CC(=O)NC1CC(CCC1N2CCC(C2=O)NC3=NC=NC4=CC(=NN43)C(C)(C)C)NC(C)(C)C
CPI-444,CC1=CC=C(O1)C2=C3C(=NC(=N2)N)N(N=N3)CC4=NC(=CC=C4)COC5CCOC5
SCH-527123,CCC(C1=CC=C(O1)C)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
Fadrozole,C1CC(N2C=NC=C2C1)C3=CC=C(C=C3)C#N
Azodicarbonamide,C(=O)(N)N=NC(=O)N
ODM-203,CN1C=C(C=N1)C2=CC3=C(C=C2)N(C=N3)C4=CC(=CC(=C4)NS(=O)(=O)C5CC5)C6=C(C=C(C=C6)F)F
Urea,C(=O)(N)N
10-Undecenoic acid,C=CCCCCCCCCC(=O)O
SB 4,C1=CC=C2C(=C1)N=C(O2)SCC3=CC=C(C=C3)Br
BPN14770,C1=CC(=CC(=C1)Cl)C2=NC(=CC(=C2)CC3=CC=C(C=C3)CC(=O)O)C(F)(F)F
Pemigatinib,CCN1C2=C3C=C(NC3=NC=C2CN(C1=O)C4=C(C(=CC(=C4F)OC)OC)F)CN5CCOCC5
LXS-196,CC1(CCN(CC1)C2=C(N=CC=C2)NC(=O)C3=NC(=CN=C3N)C4=C(C=CC=N4)C(F)(F)F)N
Selpercatinib,CC(C)(COC1=CN2C(=C(C=N2)C#N)C(=C1)C3=CN=C(C=C3)N4CC5CC(C4)N5CC6=CN=C(C=C6)OC)O
Lasofoxifene Tartrate,C1CCN(C1)CCOC2=CC=C(C=C2)C3C(CCC4=C3C=CC(=C4)O)C5=CC=CC=C5.C(C(C(=O)O)O)(C(=O)O)O
Sevoflurane,C(OC(C(F)(F)F)C(F)(F)F)F
Firsocostat,CC1=C(SC2=C1C(=O)N(C(=O)N2CC(C3=CC=CC=C3OC)OC4CCOCC4)C(C)(C)C(=O)O)C5=NC=CO5
DEET,CCN(CC)C(=O)C1=CC=CC(=C1)C
Methylprednisolone sodium succinate,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)[O-])O.[Na+]
Rubitecan,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5[N+](=O)[O-])N=C4C3=C2)O
3'-Fluoro-3'-deoxythymidine,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)F
Treprostinil sodium,CCCCCC(CCC1C(CC2C1CC3=C(C2)C(=CC=C3)OCC(=O)[O-])O)O.[Na+]
Besifovir,C1CC1(CN2C=NC3=CN=C(N=C32)N)OCP(=O)(O)O
TAS6417,CC1=CC(CN2C1=C(C3=C(N=CN=C32)N)C4=CC5=CC=CC=C5N=C4)NC(=O)C=C
LTI-291,CCCCCOC1CCC(CC1)NC(=O)C2=C3N=C(C=C(N3N=C2)C)C
Fexinidazole,CN1C(=CN=C1COC2=CC=C(C=C2)SC)[N+](=O)[O-]
Dapansutrile,CS(=O)(=O)CCC#N
Dehydroacetic acid,CC1=CC(=O)C(C(=O)O1)C(=O)C
BI-409306,C1COCCC1N2C3=C(C=N2)C(=O)NC(=N3)CC4=CC=CC=N4
Ansamitocin p-3,CC1C2CC(C(C=CC=C(CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)CC(C4(C1O4)C)OC(=O)C(C)C)C)C)OC)(NC(=O)O2)O
Actinomycin D,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C
Astemizole,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
Edonerpic maleate,C1C(CN1CCCOCCC2=CC3=C(C=C2)SC=C3)O.C(=CC(=O)O)C(=O)O
AZD7648,CC1=CC2=NC=NN2C=C1NC3=NC=C4C(=N3)N(C(=O)N4C)C5CCOCC5
Temocapril,CCOC(=O)C(CCC1=CC=CC=C1)NC2CSC(CN(C2=O)CC(=O)O)C3=CC=CS3
2-Aminoethyl Diphenylborinate,B(C1=CC=CC=C1)(C2=CC=CC=C2)OCCN
Olutasidenib,CC(C1=CC2=C(C=CC(=C2)Cl)NC1=O)NC3=CC=C(N(C3=O)C)C#N
6-Acetamidohexanoic acid,CC(=O)NCCCCCC(=O)O
GSK-2881078,CC(CS(=O)(=O)C)N1C=CC2=C1C=CC(=C2C(F)(F)F)C#N
ATB 346,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)OC3=CC=C(C=C3)C(=S)N
EIDD-2801,CC(C)C(=O)OCC1C(C(C(O1)N2C=CC(=NC2=O)NO)O)O
AG-120,C1CC(=O)N(C1C(=O)N(C2=CC(=CN=C2)F)C(C3=CC=CC=C3Cl)C(=O)NC4CC(C4)(F)F)C5=NC=CC(=C5)C#N
Etofenamate,C1=CC=C(C(=C1)C(=O)OCCOCCO)NC2=CC=CC(=C2)C(F)(F)F
TAS-120,COC1=CC(=CC(=C1)C#CC2=NN(C3=NC=NC(=C23)N)C4CCN(C4)C(=O)C=C)OC
Roquinimex,CN1C2=CC=CC=C2C(=C(C1=O)C(=O)N(C)C3=CC=CC=C3)O
Rimegepant,C1CC(C2=C(C=CC=N2)C(C1C3=C(C(=CC=C3)F)F)N)OC(=O)N4CCC(CC4)N5C6=C(NC5=O)N=CC=C6
Myristic Acid,CCCCCCCCCCCCCC(=O)O
Rhodamine B,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-]
Anavex 2-73 HCl,CN(C)CC1CCOC1(C2=CC=CC=C2)C3=CC=CC=C3.Cl
Mobocertinib,CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC
Verdiperstat,CC(C)OCCN1C2=C(C(=O)NC1=S)NC=C2
APX-115 free base,CCCC1=C(NN(C1=O)C2=CC=CC=N2)C3=CC=CC=C3
S1RA,CC1=CC(=NN1C2=CC3=CC=CC=C3C=C2)OCCN4CCOCC4
Mavacamten,CC(C)N1C(=O)C=C(NC1=O)NC(C)C2=CC=CC=C2
PF-04457845,C1CN(CCC1=CC2=CC(=CC=C2)OC3=NC=C(C=C3)C(F)(F)F)C(=O)NC4=NN=CC=C4
Resmetirom,CC(C)C1=CC(=NNC1=O)OC2=C(C=C(C=C2Cl)N3C(=O)NC(=O)C(=N3)C#N)Cl
Latrepirdine 2HCl,CC1=CC2=C(C=C1)N(C3=C2CN(CC3)C)CCC4=CN=C(C=C4)C.Cl.Cl
Acetamide,CC(=O)N
Pleconaril,CC1=CC(=CC(=C1OCCCC2=CC(=NO2)C)C)C3=NOC(=N3)C(F)(F)F
Dithiothreitol,C(C(C(CS)O)O)S
Relebactam,C1CC(N2CC1N(C2=O)OS(=O)(=O)O)C(=O)NC3CCNCC3
Ipragliflozin L-Proline,C1CC(NC1)C(=O)O.C1=CC=C2C(=C1)C=C(S2)CC3=C(C=CC(=C3)C4C(C(C(C(O4)CO)O)O)O)F
Navitoclax,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C
Dimethylcurcumin,COC1=C(C=C(C=C1)C=CC(=CC(=O)C=CC2=CC(=C(C=C2)OC)OC)O)OC
Capric acid,CCCCCCCCCC(=O)O
Remibrutinib,CC1=C(C=C(C=C1NC(=O)C2=C(C=C(C=C2)C3CC3)F)F)C4=C(C(=NC=N4)N)OCCN(C)C(=O)C=C
Vindesine sulfate,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O.OS(=O)(=O)O
Gefapixant,CC(C)C1=CC(=C(C=C1OC2=CN=C(N=C2N)N)S(=O)(=O)N)OC
Cenicriviroc,CCCCOCCOC1=CC=C(C=C1)C2=CC3=C(C=C2)N(CCCC(=C3)C(=O)NC4=CC=C(C=C4)S(=O)CC5=CN=CN5CCC)CC(C)C
Brilliant Blue G,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC(=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3C)C5=CC=C(C=C5)NC6=CC=C(C=C6)OCC)C.[Na+]
Bozitinib,CN1C=C2C=C(C(=CC2=N1)F)C(C3=NN=C4N3N=C(C=C4)C5=CN(N=C5)C6CC6)(F)F
Orelabrutinib,C=CC(=O)N1CCC(CC1)C2=NC(=C(C=C2)C(=O)N)C3=CC=C(C=C3)OC4=CC=CC=C4
Trigonelline,C[N+]1=CC=CC(=C1)C(=O)[O-]
Miransertib,C1CC(C1)(C2=CC=C(C=C2)N3C4=C(C=CC(=N4)C5=CC=CC=C5)N=C3C6=C(N=CC=C6)N)N
9-ing-41,CN1C=C(C2=CC3=C(C=C21)OCO3)C4=C(C(=O)NC4=O)C5=COC6=C5C=C(C=C6)F
Emetine hydrochloride,CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC.Cl
Gossypol,CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O
ABTL-0812,CCCCCC=CCC=CCCCCCCC(C(=O)O)O
Emetine Dihydrochloride,CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC.Cl.Cl
Clozapine N-oxide,C[N+]1(CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42)[O-]
Donafenib,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
Hypericin,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O
Monomethyl Fumarate,COC(=O)C=CC(=O)O
Pibrentasvir,CC(C(C(=O)N1CCCC1C2=NC3=C(N2)C=C(C(=C3)F)C4CCC(N4C5=CC(=C(C(=C5)F)N6CCC(CC6)C7=CC=C(C=C7)F)F)C8=CC9=C(C=C8F)N=C(N9)C1CCCN1C(=O)C(C(C)OC)NC(=O)OC)NC(=O)OC)OC
Cynarin,C1C(C(C(CC1(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O)O
Clascoterone,CCC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)C(=O)CO
Acelarin,CC(C(=O)OCC1=CC=CC=C1)NP(=O)(OCC2C(C(C(O2)N3C=CC(=NC3=O)N)(F)F)O)OC4=CC=CC=C4
Perifosine,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](CC1)(C)C
Galanthamine HBr,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O
Ralimetinib,CC(C)(C)CN1C2=C(C=CC(=N2)C3=C(N=C(N3)C(C)(C)C)C4=CC=C(C=C4)F)N=C1N
L-Glutamine,C(CC(=O)N)C(C(=O)O)N
ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N
Fudosteine,C(CO)CSCC(C(=O)O)N
NAD+,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
L-NAME HCl,COC(=O)C(CCCN=C(N)N[N+](=O)[O-])N.Cl
Danofloxacin Mesylate,CN1CC2CC1CN2C3=C(C=C4C(=C3)N(C=C(C4=O)C(=O)O)C5CC5)F.CS(=O)(=O)O
Abacavir sulfate,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO.C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO.OS(=O)(=O)O
Palbociclib,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C
Granisetron HCl,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C.Cl
Gadodiamide Hydrate,CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].O.[Gd+3]
Procarbazine HCl,CC(C)NC(=O)C1=CC=C(C=C1)CNNC.Cl
Gabapentin,C1CCC(CC1)(CC(=O)O)CN
Methacycline HCl,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O.Cl
Hygromycin B,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N
Amikacin disulfate,C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N.OS(=O)(=O)O.OS(=O)(=O)O
L-Arginine HCl,C(CC(C(=O)O)N)CN=C(N)N.Cl
Pemetrexed,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)NC(CCC(=O)O)C(=O)O
Biapenem,CC1C2C(C(=O)N2C(=C1SC3CN4C=NC=[N+]4C3)C(=O)[O-])C(C)O
Perindopril Erbumine,CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O.CC(C)(C)N
Nedaplatin,C(C(=O)O)O.N.N.[Pt]
D-Cycloserine,C1C(C(=O)NO1)N
Kanamycin sulfate,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N.OS(=O)(=O)O
Lomefloxacin HCl,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O.Cl
Zanamivir,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N
(R)-baclofen,C1=CC(=CC=C1C(CC(=O)O)CN)Cl
Thiamine HCl,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-]
Gemcitabine HCl,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F.Cl
Dorzolamide HCl,CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C.Cl
Cidofovir,C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O
Penicillamine,CC(C)(C(C(=O)O)N)S
Sodium butyrate,CCCC(=O)[O-].[Na+]
Chondroitin sulfate,CC(=O)NC1C(C(C(OC1O)OS(=O)(=O)O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O
Amiloride HCl dihydrate,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.O.O.Cl
Plerixafor 8HCl,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3.Cl.Cl.Cl.Cl.Cl.Cl.Cl.Cl
Caspofungin Acetate,CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(C(NC(=O)C2C(CCN2C(=O)C(NC(=O)C(NC(=O)C3CC(CN3C(=O)C(NC1=O)C(C)O)O)C(C(C4=CC=C(C=C4)O)O)O)C(CCN)O)O)NCCN)O.CC(=O)O.CC(=O)O
Citicoline sodium,C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O.[Na+]
Carboplatin,C1CC(C1)(C(=O)O)C(=O)O.[NH2-].[NH2-].[Pt+2]
Mizoribine,C1=NC(=C(N1C2C(C(C(O2)CO)O)O)O)C(=O)N
Ibuprofen Lysine,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O.C(CCN)CC(C(=O)O)N
Etidronate,CC(O)(P(=O)(O)O)P(=O)(O)O
Taurine,C(CS(=O)(=O)O)N
Donepezil HCl,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC.Cl
Oxacillin sodium monohydrate,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].O.[Na+]
Geneticin,CC(C1C(C(C(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)O)O)O
Creatinine,CN1CC(=O)N=C1N
Cesium chloride,[Cl-].[Cs+]
Leucovorin Calcium Pentahydrate,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-].O.O.O.O.O.[Ca+2]
Polymyxin B sulphate,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O.OS(=O)(=O)O
Palbociclib (PD0332991) Isethionate,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C.C(CS(=O)(=O)O)O
Tranexamic Acid,C1CC(CCC1CN)C(=O)O
Clindamycin Phosphate,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)OP(=O)(O)O)O)O)C(C)Cl
Neostigmine Bromide,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.[Br-]
Neomycin sulfate,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N.OS(=O)(=O)O
